,IIR_UNIT_ID,Customer.name,Location.name,Unit.slug,Component.slug,slug,nominal,Component_type,Power_Cust,tubes_inspected,bins_collected,tube_ft_inspected,crits_per10k,Tubes w 10% Loss,Tubes w 20% Loss,Tubes w 30% Loss,Tubes w 40% Loss,Tubes w 50% Loss,Tubes w 60% Loss,Tubes w 70% Loss,Tubes w 80% Loss,Tubes w 90% Loss,Bins w 10% Loss,Bins w 20% Loss,Bins w 30% Loss,Bins w 40% Loss,Bins w 50% Loss,Bins w 60% Loss,Bins w 70% Loss,Bins w 80% Loss,Bins w 90% Loss,PARENTNAME,OWNER_NAME,OPER_NAME,PLANT_NAME,PHYS_CITY,P_COUNTY,UNIT_STATE,P_ST_NAME,P_COUNTRY,MARKET_REG,WORLD_REG,IND_CODE_DESC,SIC_CODE,PLANT_ID,UNIT_NAME,UNIT_ID,UNIT_TYPE,OUT_DESIGN,KO_DATE,STARTUP,STARTYEAR,SHUTDOWN,PRIM_FUEL,SECND_FUEL,FUEL_GROUP,HEAT_RATE,PWR_USAGE,U_STATUS,BOIL_NAME,BOILERTYPE,BMFR_NAME,BOIL_INFO,STEAM,STEAM_UOM,STEAM_TON,PRESSURE,PRES_UOM,PRES_BAR,TEMP,TEMP_UOM,TEMP_CEL,DESIGNFIRM,CONSTFIRM,MMBTU_HR,KO_YEAR,LATITUDE,LONGITUDE,COGEN_CHP,SHUTDOWN_dt,SHUTDOWN_yr
398,1012323.0,East Kentucky Power Coop (EKPC),Spurlock,unit-4-5c6ce2,boiler-roof-039fca,20190422-b0917f,0.3,Other,True,270,6055,1513.75,0,185,29,7,0,0,0,0,0,0,1427,130,13,0,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 04 ST,1012323.0,Steam Turbine,329.4,13-Jun-06,1-Apr-09,2009.0,,Coal Bituminous,Coal Waste,Coal,8582.0,Intermediate Load,Operational,CFB 04,Fluidized Bed Boiler,GE ALSTOM Heritage,CFB LNB BAG SNCR FGD-DS,1922000.0,lbs/hr,961.0,,PSIG,,,deg F,,,,2800.0,2006.0,38.699711,-83.815892,0.0,,
399,1004660.0,Hallador Power Company,Merom Generating Station,unit-1-b4709b,waterwall-left-wall-e8046c,20190423-a5d1e7,0.385,Other,True,177,8344,2086.0,2890,177,169,156,123,113,57,15,0,0,8027,5478,3798,2411,1230,217,20,0,0,Hallador Energy Company,Hallador Energy Company,Consolidated Asset Management Services - CAMS,Merom Generating Station,Sullivan,Sullivan,IN,Indiana,U.S.A.,Great Lakes,North America,Power,4911.0,1012932.0,Merom 01,1004660.0,Steam Turbine,540.0,,1-Sep-83,1983.0,,Coal Bituminous,Fuel Oil No. 2 Distillate Diesel,Coal,9796.0,Base Load,Operational,Boiler 01,Dry Bottom Boiler,Riley Stoker Corporation,PC Opposed-Fired LNB ESP-CS FGD-WS SCR SO3 (ACIS 2015),3900000.0,lbs/hr,1950.0,2630.0,PSIG,181.0,1000.0,deg F,538.0,"United Engineers & Constructors, Inc.","United Engineers & Constructors, Inc.",5088.0,,39.0694,-87.5108,0.0,,
400,1004660.0,Hallador Power Company,Merom Generating Station,unit-1-b4709b,waterwall-right-wall-6da800,20190424-04b2ab,0.385,Other,True,178,7867,1966.75,3338,178,178,175,160,141,67,18,0,0,7795,6006,3789,2626,1336,196,39,0,0,Hallador Energy Company,Hallador Energy Company,Consolidated Asset Management Services - CAMS,Merom Generating Station,Sullivan,Sullivan,IN,Indiana,U.S.A.,Great Lakes,North America,Power,4911.0,1012932.0,Merom 01,1004660.0,Steam Turbine,540.0,,1-Sep-83,1983.0,,Coal Bituminous,Fuel Oil No. 2 Distillate Diesel,Coal,9796.0,Base Load,Operational,Boiler 01,Dry Bottom Boiler,Riley Stoker Corporation,PC Opposed-Fired LNB ESP-CS FGD-WS SCR SO3 (ACIS 2015),3900000.0,lbs/hr,1950.0,2630.0,PSIG,181.0,1000.0,deg F,538.0,"United Engineers & Constructors, Inc.","United Engineers & Constructors, Inc.",5088.0,,39.0694,-87.5108,0.0,,
401,1012145.0,Olympus Power,Panther Creek,cfb-boiler-21c2ef,toka3_waterwalls-f9709d,20190412-0ce8d9,0.221,Walls,False,73,6294,1573.5,0,64,10,2,0,0,0,0,0,0,398,15,3,0,0,0,0,0,0,"Olympus Holdings, LLC","Panther Creek Power Operating Service, LLC.","Panther Creek Power Operating Service, LLC.",Panther Creek Energy Facility,Nesquehoning,Carbon,PA,Pennsylvania,U.S.A.,Northeast,North America,Power,4931.0,1011026.0,Panther Creek 01,1012145.0,Steam Turbine,94.0,,1-Jul-92,1992.0,,Coal Waste,Fuel Oil No. 2 Distillate Diesel,Coal,10691.0,Peak Load,Operational,CFB 02,Fluidized Bed Boiler,Sumitomo FW,Pyropower SNCR OFA BAG FGD-DS,800000.0,lbs/hr,400.0,1500.0,PSIG,103.0,955.0,deg F,513.0,,,,,40.8556,-75.8781,0.0,,
402,1012145.0,Olympus Power,Panther Creek,cfb-boiler-21c2ef,toka3_waterwalls-f9709d,20190412-0ce8d9,0.221,Walls,False,73,6294,1573.5,0,64,10,2,0,0,0,0,0,0,398,15,3,0,0,0,0,0,0,"Olympus Holdings, LLC","Panther Creek Power Operating Service, LLC.","Panther Creek Power Operating Service, LLC.",Panther Creek Energy Facility,Nesquehoning,Carbon,PA,Pennsylvania,U.S.A.,Northeast,North America,Power,4931.0,1011026.0,Panther Creek 01,1012145.0,Steam Turbine,94.0,,1-Jul-92,1992.0,,Coal Waste,Fuel Oil No. 2 Distillate Diesel,Coal,10691.0,Peak Load,Operational,CFB 01,Fluidized Bed Boiler,Sumitomo FW,Pyropower SNCR OFA BAG FGD-DS,800000.0,lbs/hr,400.0,1500.0,PSIG,103.0,955.0,deg F,513.0,,,,,40.8556,-75.8781,0.0,,
403,1041545.0,Great River Energy,Coal Creek Station,pc-boiler-bf6745,upper-arch-f90c18,20190404-b5c354,0.25,Other,False,426,5154,1288.5,349,414,344,196,64,34,0,0,0,0,1956,1082,501,180,76,0,0,0,0,Great River Energy (GRE),Great River Energy (GRE),Great River Energy (GRE),Spiritwood Station CHP,Spiritwood,Stutsman,ND,North Dakota,U.S.A.,Midwest,North America,Power,4911.0,1070631.0,Spiritwood 01,1041545.0,Steam Turbine,99.0,1-Oct-07,15-Nov-11,2011.0,,Coal Lignite,Coal Subbituminous,Coal,,Base Load,Operational,CFB 01,Fluidized Bed Boiler,Babcock & Wilcox,IR-CFB BAG-PJ FGD-DS SNCR MC,805000.0,lbs/hr,402.5,1780.0,PSIG,123.0,1006.0,deg F,541.0,Babcock & Wilcox,Babcock & Wilcox,,2007.0,46.925784,-98.499793,1.0,,
404,1041545.0,Great River Energy,Coal Creek Station,pc-boiler-bf6745,waterwall-demo-acd028,20190404-d50eab,0.188,Other,False,47,1834,458.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Great River Energy (GRE),Great River Energy (GRE),Great River Energy (GRE),Spiritwood Station CHP,Spiritwood,Stutsman,ND,North Dakota,U.S.A.,Midwest,North America,Power,4911.0,1070631.0,Spiritwood 01,1041545.0,Steam Turbine,99.0,1-Oct-07,15-Nov-11,2011.0,,Coal Lignite,Coal Subbituminous,Coal,,Base Load,Operational,CFB 01,Fluidized Bed Boiler,Babcock & Wilcox,IR-CFB BAG-PJ FGD-DS SNCR MC,805000.0,lbs/hr,402.5,1780.0,PSIG,123.0,1006.0,deg F,541.0,Babcock & Wilcox,Babcock & Wilcox,,2007.0,46.925784,-98.499793,1.0,,
405,1007684.0,Evergy,Jeffrey Energy Center,pc-boiler-037056,lower-slope-7dc953,20190326-fc801e,0.22,Other,False,420,7093,1773.25,0,139,30,1,0,0,0,0,0,0,836,106,2,0,0,0,0,0,0,Evergy Incorporated,Evergy Incorporated,Evergy Incorporated,Jeffrey Energy Center,Saint Marys,Pottawatomie,KS,Kansas,U.S.A.,Midwest,North America,Power,4911.0,1519569.0,Jeffrey 01,1007684.0,Steam Turbine,720.0,,1-Jul-78,1978.0,31-Oct-39,Coal Subbituminous,,Coal,11013.0,Intermediate Load,Operational,Boiler 01,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,PC Tangential-Fired LNB SOFA ESP-CS FGD-WS (Hitachi SCR Nov 2014),5050000.0,lbs/hr,2525.0,2700.0,PSIG,186.0,1005.0,deg F,541.0,Black & Veatch,,,,39.286453,-96.117231,0.0,2039-10-31,2039.0
406,1020228.0,East Kentucky Power Coop (EKPC),Spurlock,unit-3-937755,waterwalls-6eb5a8,20190318-28ae1e,0.26,Walls,True,270,56652,14163.0,0,80,9,2,1,0,0,0,0,0,405,17,2,1,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 03 ST,1020228.0,Steam Turbine,329.4,24-Jun-02,1-Mar-05,2005.0,,Coal Bituminous,Coal Waste,Coal,10449.0,Base Load,Operational,CFB 03,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB LNB FGD-DS BAG SNCR,1922000.0,lbs/hr,961.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,ALSTOM,,2500.0,2002.0,38.699711,-83.815892,0.0,,
407,1020228.0,East Kentucky Power Coop (EKPC),Spurlock,unit-3-937755,superheater-elements-a7998c,20190318-3a224b,0.17,Other,True,440,18397,4599.25,0,11,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 03 ST,1020228.0,Steam Turbine,329.4,24-Jun-02,1-Mar-05,2005.0,,Coal Bituminous,Coal Waste,Coal,10449.0,Base Load,Operational,CFB 03,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB LNB FGD-DS BAG SNCR,1922000.0,lbs/hr,961.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,ALSTOM,,2500.0,2002.0,38.699711,-83.815892,0.0,,
408,1020228.0,East Kentucky Power Coop (EKPC),Spurlock,unit-3-937755,evaporator-panels-a78ec1,20190318-13620f,0.3,Other,True,392,18032,4508.0,0,390,205,13,0,0,0,0,0,0,12631,547,13,0,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 03 ST,1020228.0,Steam Turbine,329.4,24-Jun-02,1-Mar-05,2005.0,,Coal Bituminous,Coal Waste,Coal,10449.0,Base Load,Operational,CFB 03,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB LNB FGD-DS BAG SNCR,1922000.0,lbs/hr,961.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,ALSTOM,,2500.0,2002.0,38.699711,-83.815892,0.0,,
409,1020228.0,East Kentucky Power Coop (EKPC),Spurlock,unit-3-937755,boiler-roof-37d942,20190318-5316c5,0.26,Other,True,270,6596,1649.0,0,59,10,4,0,0,0,0,0,0,224,26,10,0,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 03 ST,1020228.0,Steam Turbine,329.4,24-Jun-02,1-Mar-05,2005.0,,Coal Bituminous,Coal Waste,Coal,10449.0,Base Load,Operational,CFB 03,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB LNB FGD-DS BAG SNCR,1922000.0,lbs/hr,961.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,ALSTOM,,2500.0,2002.0,38.699711,-83.815892,0.0,,
410,,AES,Tamuin - TEG,boiler-1a-f3a553,waterwalls-e23354,20190311-d526d9,0.165,Walls,True,106,15819,3954.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,CLP,Castle Peak Power Station,unit-b2-260a0b,waterwalls-915ee1,20190226-123ece,0.275,Walls,False,236,29689,7422.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,ALCOA,Warrick Power Station,boiler-2-386985,waterwall-635ade,20190204-d08c55,0.24,Other,True,170,24712,6178.0,108,164,159,133,97,28,5,0,0,0,4374,1957,774,266,43,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,ALCOA,Warrick Power Station,boiler-2-386985,division-wall-becbd7,20190206-d91636,0.24,Other,True,81,4830,1207.5,238,80,64,44,26,9,0,0,0,0,960,458,236,115,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,ALCOA,Warrick Power Station,boiler-2-386985,bullnose-914e8e,20190206-7b2d77,0.28,Other,True,126,126,31.5,1984,51,39,31,25,17,9,3,0,0,51,39,31,25,17,9,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,AES,Ventanas,unit-3-d7d618,front-2afa4d,20190114-1d914e,0.3,Other,True,776,49186,12296.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,Purdue University,Wade Utility Plant,unit-5-49ecf3,waterwalls-320ab0,20181119-889ea0,0.18,Walls,False,83,17085,4271.25,4,83,82,54,6,0,0,0,0,0,6917,1061,129,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,CLP,Castle Peak Power Station,unit-b3-b2c4c7,waterwalls-900ec6,20181105-23a07b,0.28,Walls,False,194,23742,5935.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,1008636.0,Nebraska Public Power District,Sheldon Power Station,boiler-1-87780b,lower-slope-1af8de,20181029-949de3,0.24,Other,False,89,1064,266.0,0,1,1,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,Nebraska Public Power District (NPPD),Nebraska Public Power District (NPPD),Nebraska Public Power District (NPPD),Sheldon Power Station,Hallam,Lancaster,NE,Nebraska,U.S.A.,Midwest,North America,Power,4911.0,1015662.0,Sheldon 01 ST,1008636.0,Steam Turbine,108.8,,1-Jul-61,1961.0,,Coal Subbituminous,,Coal,11242.0,Intermediate Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Cyclone-Fired BAG,790000.0,lbs/hr,395.0,2175.0,PSIG,150.0,1005.0,deg F,541.0,Stearns Roger Engineering,,,,40.5589,-96.7847,0.0,,
419,1008636.0,Nebraska Public Power District,Sheldon Power Station,boiler-1-87780b,waterwalls-fd4e09,20181029-ef0a03,0.165,Walls,False,72,4841,1210.25,0,69,13,3,0,0,0,0,0,0,534,19,3,0,0,0,0,0,0,Nebraska Public Power District (NPPD),Nebraska Public Power District (NPPD),Nebraska Public Power District (NPPD),Sheldon Power Station,Hallam,Lancaster,NE,Nebraska,U.S.A.,Midwest,North America,Power,4911.0,1015662.0,Sheldon 01 ST,1008636.0,Steam Turbine,108.8,,1-Jul-61,1961.0,,Coal Subbituminous,,Coal,11242.0,Intermediate Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Cyclone-Fired BAG,790000.0,lbs/hr,395.0,2175.0,PSIG,150.0,1005.0,deg F,541.0,Stearns Roger Engineering,,,,40.5589,-96.7847,0.0,,
420,1004697.0,AES,Petersburg,boiler-bb7dcf,waterwalls-c2a87e,20181024-f08f05,0.22,Walls,True,176,50400,12600.0,8,157,127,67,22,1,1,0,0,0,2184,649,176,38,1,1,0,0,0,AES Corporation,AES Indiana,AES Indiana,Petersburg Generating Station,Petersburg,Pike,IN,Indiana,U.S.A.,Great Lakes,North America,Power,4911.0,1012957.0,Petersburg 03,1004697.0,Steam Turbine,574.0,,1-Nov-77,1977.0,31-Dec-42,Coal Bituminous,Fuel Oil No. 2 Distillate Diesel,Coal,10585.0,Base Load,Operational,Boiler 03,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,PC Tangential-Fired OFA ESP-CS FGD-WS (SCR 2004)  (ADA-ACI) (SBS - DSI) (Siemens PJ-BAG-2015),4150000.0,lbs/hr,2075.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,,,5540.0,,38.5281,-87.2525,0.0,2042-12-31,2042.0
421,,"Ingredion, Inc.",Bedford Park,boiler-10-7055ca,waterwalls-2ae2c0,20181008-76db11,0.21,Walls,False,586,45274,11318.5,0,580,347,17,0,0,0,0,0,0,25196,1659,41,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,"Ingredion, Inc.",Bedford Park,boiler-10-7055ca,wingwalls-2bcf71,20181008-eff850,0.21,Walls,False,27,12963,3240.75,0,27,23,2,0,0,0,0,0,0,6122,75,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,Iowa State University,Iowa State University,boiler-2-f796c5,waterwalls-598880,20181008-95ebc6,0.2,Walls,False,60,11956,2989.0,1,60,60,7,1,0,0,0,0,0,10459,1565,21,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,1004580.0,Duke Energy,Cliffside,unit-6-4ff210,waterwalls-3a874c,20181002-6204b4,0.224,Walls,True,292,9808,2452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duke Energy Corporation,Duke Energy Carolinas LLC,Duke Energy Carolinas LLC,Rogers Energy Complex,Mooresboro,Cleveland,NC,North Carolina,U.S.A.,Mid Atlantic,North America,Power,4911.0,1011738.0,Cliffside 04,1004580.0,Steam Turbine,65.0,1-Jan-46,1-Oct-48,1948.0,30-Oct-11,Coal Bituminous,,Coal,10038.0,Peak Load,Closed,Boiler 04,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,PC Tangential-Fired LNB BFAB LEA ESP-HS,620000.0,lbs/hr,310.0,1800.0,PSIG,124.0,1000.0,deg F,538.0,Duke Power Company,Duke Power Company,810.0,1946.0,35.217637,-81.763701,0.0,2011-10-30,2011.0
425,1004580.0,Duke Energy,Cliffside,unit-6-4ff210,spiral-waterwalls-72fdf9,20181002-0edcdd,0.343,Walls,True,73,676,169.0,0,49,4,0,0,0,0,0,0,0,114,4,0,0,0,0,0,0,0,Duke Energy Corporation,Duke Energy Carolinas LLC,Duke Energy Carolinas LLC,Rogers Energy Complex,Mooresboro,Cleveland,NC,North Carolina,U.S.A.,Mid Atlantic,North America,Power,4911.0,1011738.0,Cliffside 04,1004580.0,Steam Turbine,65.0,1-Jan-46,1-Oct-48,1948.0,30-Oct-11,Coal Bituminous,,Coal,10038.0,Peak Load,Closed,Boiler 04,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,PC Tangential-Fired LNB BFAB LEA ESP-HS,620000.0,lbs/hr,310.0,1800.0,PSIG,124.0,1000.0,deg F,538.0,Duke Power Company,Duke Power Company,810.0,1946.0,35.217637,-81.763701,0.0,2011-10-30,2011.0
426,1011702.0,AES,Warrior Run,boiler-1-18ec02,evaporator-bank-1-2-3f0bc5,20180926-254609,0.195,Other,True,26,297,74.25,67,26,19,9,2,0,0,0,0,0,124,45,15,2,0,0,0,0,0,AES Corporation,AES Western Maryland Management,AES Western Maryland Management,Warrior Run Cogen,Cumberland,Allegany,MD,Maryland,U.S.A.,Mid Atlantic,North America,Power,4931.0,1000423.0,Warrior Run 01 ST,1011702.0,Steam Turbine,229.0,1-Jun-97,1-Aug-99,1999.0,,Coal Bituminous,Fuel Oil No. 2 Distillate Diesel,Coal,12862.0,Base Load,Operational,CFB 01,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB SNCR SCR BAG Reverse Air,1500000.0,lbs/hr,750.0,1890.0,PSIG,130.0,1005.0,deg F,541.0,ALSTOM,Washington Group International,,1997.0,39.595507,-78.745324,1.0,,
427,1011702.0,AES,Warrior Run,boiler-1-18ec02,evaporator-bank-3-205c2c,20180926-ca61af,0.195,Other,True,26,306,76.5,0,25,14,2,0,0,0,0,0,0,76,21,2,0,0,0,0,0,0,AES Corporation,AES Western Maryland Management,AES Western Maryland Management,Warrior Run Cogen,Cumberland,Allegany,MD,Maryland,U.S.A.,Mid Atlantic,North America,Power,4931.0,1000423.0,Warrior Run 01 ST,1011702.0,Steam Turbine,229.0,1-Jun-97,1-Aug-99,1999.0,,Coal Bituminous,Fuel Oil No. 2 Distillate Diesel,Coal,12862.0,Base Load,Operational,CFB 01,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB SNCR SCR BAG Reverse Air,1500000.0,lbs/hr,750.0,1890.0,PSIG,130.0,1005.0,deg F,541.0,ALSTOM,Washington Group International,,1997.0,39.595507,-78.745324,1.0,,
428,,First Energy,Harrison Power Station,demo-panel-ecb209,demo-panel-96ea73,20180913-9f2c07,0.203,Other,False,18,201,50.25,149,16,14,9,3,0,0,0,0,0,62,41,18,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,Southern Minnesota Beet Sugar Cooperative,Renville,boiler-20-48f8ca,super-heaters-31d1ba,20180725-440f1b,0.18,Other,False,8,2919,729.75,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,1005179.0,CLECO,Brame Energy Center,boiler-32-9fb960,waterwalls-70114c,20180516-65bf95,0.25,Walls,False,482,28611,7152.75,0,394,0,0,0,0,0,0,0,0,8586,0,0,0,0,0,0,0,0,CLECO Corporation,CLECO Power LLC,CLECO Power LLC,Brame Energy Center,Lena,Rapides,LA,Louisiana,U.S.A.,Southwest,North America,Power,4911.0,1005234.0,Rodemacher 02,1005179.0,Steam Turbine,523.0,,1-Aug-82,1982.0,,Coal Subbituminous,Natural Gas,Coal,11135.0,Base Load,Operational,Boiler 02,Dry Bottom Boiler,Wood Foster Wheeler,PC Opposed-Fired LNB OFA ESP-HS FGC (Fuel Tech SNCR- 4/2013) (Hamon Research Cantrell BAG-10/2014),3800000.0,lbs/hr,1900.0,2900.0,PSIG,200.0,1005.0,deg F,541.0,Sargent & Lundy,,,,31.395,-92.716667,0.0,,
431,1020228.0,East Kentucky Power Coop (EKPC),Spurlock,unit-3-937755,waterwalls-6eb5a8,20180501-cd0660,0.26,Walls,True,270,54468,13617.0,0,66,11,1,0,0,0,0,0,0,305,42,2,0,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 03 ST,1020228.0,Steam Turbine,329.4,24-Jun-02,1-Mar-05,2005.0,,Coal Bituminous,Coal Waste,Coal,10449.0,Base Load,Operational,CFB 03,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB LNB FGD-DS BAG SNCR,1922000.0,lbs/hr,961.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,ALSTOM,,2500.0,2002.0,38.699711,-83.815892,0.0,,
432,1020228.0,East Kentucky Power Coop (EKPC),Spurlock,unit-3-937755,superheater-elements-a7998c,20180501-50e698,0.17,Other,True,440,17608,4402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 03 ST,1020228.0,Steam Turbine,329.4,24-Jun-02,1-Mar-05,2005.0,,Coal Bituminous,Coal Waste,Coal,10449.0,Base Load,Operational,CFB 03,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB LNB FGD-DS BAG SNCR,1922000.0,lbs/hr,961.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,ALSTOM,,2500.0,2002.0,38.699711,-83.815892,0.0,,
433,1020228.0,East Kentucky Power Coop (EKPC),Spurlock,unit-3-937755,evaporator-panels-a78ec1,20180501-bfe192,0.3,Other,True,392,16954,4238.5,0,243,9,0,0,0,0,0,0,0,4867,64,0,0,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 03 ST,1020228.0,Steam Turbine,329.4,24-Jun-02,1-Mar-05,2005.0,,Coal Bituminous,Coal Waste,Coal,10449.0,Base Load,Operational,CFB 03,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB LNB FGD-DS BAG SNCR,1922000.0,lbs/hr,961.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,ALSTOM,,2500.0,2002.0,38.699711,-83.815892,0.0,,
434,1020228.0,East Kentucky Power Coop (EKPC),Spurlock,unit-3-937755,boiler-roof-37d942,20180501-9e52c4,0.26,Other,True,270,6083,1520.75,0,31,4,1,0,0,0,0,0,0,128,11,3,0,0,0,0,0,0,East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),East Kentucky Power Cooperative (EKPC),H L Spurlock Power Station,Maysville,Mason,KY,Kentucky,U.S.A.,Great Lakes,North America,Power,4911.0,1014316.0,Spurlock 03 ST,1020228.0,Steam Turbine,329.4,24-Jun-02,1-Mar-05,2005.0,,Coal Bituminous,Coal Waste,Coal,10449.0,Base Load,Operational,CFB 03,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB LNB FGD-DS BAG SNCR,1922000.0,lbs/hr,961.0,2400.0,PSIG,165.0,1000.0,deg F,538.0,ALSTOM,,2500.0,2002.0,38.699711,-83.815892,0.0,,
